Name,ID,Class,Section,Phone,Email,Math,English,Hindi,Science,Economics,History,Geography,Telugu,Physics,Chemistry
Student_8647,a7bde01d,6,D,7669563800,student_8647@school.com,,46.0,91.0,,53.0,,,54.0,48.0,
Student_8648,11b42132,7,C,8194282263,student_8648@school.com,85.0,,98.0,88.0,,63.0,,,60.0,
Student_8649,a8dce63b,8,D,6037931094,student_8649@school.com,69.0,,85.0,,57.0,67.0,,,54.0,
Student_8650,98320de6,7,B,8775974186,student_8650@school.com,,47.0,76.0,,87.0,,,,99.0,42.0
Student_8651,ec6d0986,10,C,8709250044,student_8651@school.com,100.0,,77.0,97.0,,68.0,,50.0,,
Student_8652,a161065a,7,A,7894790313,student_8652@school.com,,,70.0,73.0,,69.0,,67.0,57.0,
Student_8653,eb2d7842,7,C,9711029224,student_8653@school.com,,89.0,66.0,,83.0,,,42.0,,66.0
Student_8654,0816fed2,6,C,9612206717,student_8654@school.com,75.0,,,,66.0,78.0,73.0,,91.0,
Student_8655,396490cd,7,D,9617146402,student_8655@school.com,,57.0,,64.0,85.0,,93.0,48.0,,
Student_8656,c141d595,9,B,9299332427,student_8656@school.com,94.0,,72.0,,85.0,57.0,,77.0,,
Student_8657,deefc304,6,C,7383180832,student_8657@school.com,,41.0,75.0,75.0,77.0,,100.0,,,
Student_8658,2fc81a99,9,B,9702712647,student_8658@school.com,,76.0,,,80.0,77.0,48.0,40.0,,
Student_8659,dab92bbf,9,A,6706996156,student_8659@school.com,,,,,53.0,99.0,,64.0,99.0,60.0
Student_8660,d2d780d2,7,A,8983265865,student_8660@school.com,49.0,40.0,,83.0,,,45.0,87.0,,
Student_8661,a1b83c77,11,A,9838110323,student_8661@school.com,45.0,,65.0,,,,,92.0,54.0,41.0
Student_8662,802335de,6,C,6944941443,student_8662@school.com,55.0,,86.0,,92.0,,,,96.0,99.0
Student_8663,6b520b55,6,B,6535579718,student_8663@school.com,85.0,,,,72.0,62.0,40.0,94.0,,
Student_8664,b5449562,9,A,6586437588,student_8664@school.com,,,70.0,58.0,43.0,,66.0,,92.0,
Student_8665,c57e274d,8,C,8579720083,student_8665@school.com,,58.0,71.0,99.0,40.0,,97.0,,,
Student_8666,2cf5087c,11,A,6588891325,student_8666@school.com,87.0,,57.0,,99.0,,96.0,,66.0,
Student_8667,3a4adcc3,9,C,7039238307,student_8667@school.com,,,,63.0,75.0,,43.0,,86.0,56.0
Student_8668,424b98a2,11,C,9459436205,student_8668@school.com,,94.0,79.0,49.0,,51.0,,97.0,,
Student_8669,126692f3,8,B,8873807140,student_8669@school.com,63.0,,44.0,46.0,,65.0,,,77.0,
Student_8670,bd6a43b7,7,E,9825871816,student_8670@school.com,77.0,,93.0,69.0,,77.0,,88.0,,
Student_8671,5264dc54,7,B,8028656317,student_8671@school.com,67.0,68.0,74.0,,66.0,,87.0,,,
Student_8672,af2bcd0d,7,A,6512149231,student_8672@school.com,,,55.0,,87.0,86.0,,81.0,83.0,
Student_8673,ad040f30,8,E,9393320397,student_8673@school.com,,59.0,,85.0,69.0,,62.0,57.0,,
Student_8674,4b6a02f1,6,D,7623970348,student_8674@school.com,,47.0,,,,72.0,76.0,44.0,,50.0
Student_8675,88064e81,7,D,9785218348,student_8675@school.com,,77.0,,,45.0,83.0,,98.0,65.0,
Student_8676,e53c6ff5,10,B,9444033484,student_8676@school.com,,,51.0,,74.0,,,47.0,84.0,73.0
Student_8677,a28fd888,10,B,8150360966,student_8677@school.com,53.0,,,69.0,58.0,,100.0,,96.0,
Student_8678,45e20450,10,B,8154491784,student_8678@school.com,,,,75.0,91.0,43.0,,45.0,,84.0
Student_8679,62e7d14f,9,C,6137468845,student_8679@school.com,,82.0,,83.0,69.0,66.0,,77.0,,
Student_8680,3c2db068,10,E,8322086226,student_8680@school.com,78.0,,56.0,81.0,,,,,98.0,78.0
Student_8681,f3d6f9ff,10,B,7909438392,student_8681@school.com,42.0,74.0,59.0,,71.0,68.0,,,,
Student_8682,90bedd8d,9,D,8414967336,student_8682@school.com,,56.0,59.0,51.0,53.0,50.0,,,,
Student_8683,e22f9193,6,B,7186258396,student_8683@school.com,,91.0,86.0,66.0,,,84.0,63.0,,
Student_8684,99d0a5ab,8,A,6148817170,student_8684@school.com,98.0,,,,,,58.0,72.0,62.0,71.0
Student_8685,9fb7f9dc,8,E,6047347680,student_8685@school.com,91.0,,61.0,41.0,,,61.0,,57.0,
Student_8686,a5e111a0,6,A,6711444886,student_8686@school.com,80.0,88.0,,,99.0,,58.0,,,57.0
Student_8687,5c92ec6f,7,B,6792905471,student_8687@school.com,58.0,81.0,,,94.0,61.0,,,70.0,
Student_8688,19f3a58f,7,E,9439900843,student_8688@school.com,100.0,,,79.0,75.0,58.0,,66.0,,
Student_8689,102a7335,6,B,9517329715,student_8689@school.com,,,,76.0,49.0,65.0,89.0,57.0,,
Student_8690,d44da9fb,11,E,9691038506,student_8690@school.com,51.0,,,75.0,,,71.0,99.0,55.0,
Student_8691,c17f12e9,11,E,9803933170,student_8691@school.com,,,,67.0,,,92.0,77.0,46.0,40.0
Student_8692,90fc6dbc,6,D,9031789553,student_8692@school.com,,,74.0,46.0,,,76.0,55.0,,65.0
Student_8693,5bfd5c7a,7,E,9182934549,student_8693@school.com,45.0,61.0,43.0,,52.0,,65.0,,,
Student_8694,9c7e44d0,8,D,7637473362,student_8694@school.com,,44.0,,,86.0,48.0,48.0,,74.0,
Student_8695,79ba8e8b,11,C,6297505657,student_8695@school.com,,,52.0,70.0,79.0,71.0,42.0,,,
Student_8696,c6269184,8,A,8788190067,student_8696@school.com,,40.0,97.0,,96.0,,50.0,,55.0,
Student_8697,80885c90,7,A,7755890718,student_8697@school.com,41.0,58.0,,,87.0,,81.0,64.0,,
Student_8698,eab0da1a,8,D,8798560265,student_8698@school.com,,61.0,,,,98.0,51.0,87.0,92.0,
Student_8699,255b6b6e,7,A,8242973851,student_8699@school.com,89.0,95.0,,,,,93.0,68.0,82.0,
Student_8700,7614295b,9,E,7092047448,student_8700@school.com,,55.0,,94.0,,58.0,,63.0,,93.0
Student_8701,bc2aa1ec,10,C,7172484002,student_8701@school.com,,59.0,,52.0,,62.0,,60.0,71.0,
Student_8702,8019742c,9,A,7607020000,student_8702@school.com,99.0,50.0,,,,71.0,90.0,,89.0,
Student_8703,ac3f2930,6,C,9897177622,student_8703@school.com,,48.0,98.0,,,,57.0,86.0,84.0,
Student_8704,f7e84bb2,9,C,7149449427,student_8704@school.com,90.0,66.0,,,46.0,,57.0,40.0,,
Student_8705,d724557c,8,E,6466332802,student_8705@school.com,,85.0,63.0,,,,76.0,54.0,,65.0
Student_8706,a20fc7a3,7,E,7389341421,student_8706@school.com,73.0,,61.0,74.0,88.0,,,54.0,,
Student_8707,c47ff758,8,C,6355388913,student_8707@school.com,45.0,55.0,99.0,,,44.0,,43.0,,
Student_8708,78d5dda6,6,D,6411562091,student_8708@school.com,43.0,,80.0,,77.0,,81.0,,90.0,
Student_8709,543475f8,7,A,6370282717,student_8709@school.com,,43.0,,,47.0,49.0,85.0,,,71.0
Student_8710,f9f49567,6,C,7884004380,student_8710@school.com,63.0,,,71.0,,,74.0,100.0,87.0,
Student_8711,6728c4c6,9,A,8205900973,student_8711@school.com,44.0,,,,,48.0,48.0,69.0,94.0,
Student_8712,cfcada62,8,E,6952213756,student_8712@school.com,,,,44.0,81.0,,,51.0,86.0,78.0
Student_8713,d0f4ec8b,8,E,7539811025,student_8713@school.com,92.0,,,63.0,76.0,91.0,,90.0,,
Student_8714,ad7ff968,11,D,8574432738,student_8714@school.com,85.0,52.0,,,76.0,56.0,77.0,,,
Student_8715,a6e89613,11,B,9227073575,student_8715@school.com,,,69.0,94.0,95.0,59.0,,72.0,,
Student_8716,e8112f23,10,D,7430347406,student_8716@school.com,,,,,70.0,85.0,80.0,69.0,,51.0
Student_8717,99ee7731,10,B,9439136617,student_8717@school.com,,,48.0,,,60.0,,90.0,91.0,99.0
Student_8718,cbda88cc,7,B,8430011015,student_8718@school.com,,60.0,,67.0,44.0,,,,57.0,66.0
Student_8719,824da553,11,D,6880478452,student_8719@school.com,,40.0,56.0,,,42.0,,87.0,,70.0
Student_8720,aa681880,8,B,6952432928,student_8720@school.com,,84.0,58.0,,63.0,68.0,,,44.0,
Student_8721,112fc121,10,C,9018978843,student_8721@school.com,89.0,94.0,,,,83.0,,66.0,,48.0
Student_8722,f9bf8d1a,11,D,9771133895,student_8722@school.com,85.0,,,44.0,,57.0,,,67.0,75.0
Student_8723,529e87e4,11,C,9563017630,student_8723@school.com,75.0,,,,76.0,98.0,,43.0,95.0,
Student_8724,42259ab5,9,C,6185384337,student_8724@school.com,81.0,,,45.0,40.0,,,,53.0,97.0
Student_8725,83d72d55,11,E,6377791268,student_8725@school.com,64.0,86.0,,,66.0,,61.0,94.0,,
Student_8726,d5562f99,6,A,7346932783,student_8726@school.com,,69.0,98.0,99.0,,,70.0,68.0,,
Student_8727,b53970bb,7,C,9012542651,student_8727@school.com,,,,94.0,,71.0,,51.0,95.0,70.0
Student_8728,e494d703,8,D,7078339906,student_8728@school.com,95.0,97.0,79.0,,,56.0,,,91.0,
Student_8729,2d3011cb,10,A,9156729876,student_8729@school.com,,86.0,81.0,,75.0,,72.0,44.0,,
Student_8730,127f4138,6,A,6222210121,student_8730@school.com,,,,88.0,,100.0,,44.0,81.0,97.0
Student_8731,0180d7a7,11,B,9300897812,student_8731@school.com,98.0,,,56.0,,100.0,68.0,,59.0,
Student_8732,3afdcaeb,9,B,8468162744,student_8732@school.com,,,77.0,73.0,,44.0,,79.0,,46.0
Student_8733,1709c226,8,C,9523263018,student_8733@school.com,63.0,,84.0,,44.0,,,53.0,97.0,
Student_8734,3be8a6b9,8,E,8142071321,student_8734@school.com,,63.0,,,59.0,78.0,,71.0,,54.0
Student_8735,123f8911,8,E,9729937208,student_8735@school.com,,54.0,,68.0,100.0,,45.0,92.0,,
Student_8736,a1c5bbcb,10,B,6008251406,student_8736@school.com,91.0,52.0,91.0,,,,98.0,71.0,,
Student_8737,c3d01332,7,D,7232262325,student_8737@school.com,,,,62.0,82.0,,96.0,,41.0,48.0
Student_8738,e045bb46,6,A,9414458817,student_8738@school.com,,,,98.0,65.0,50.0,,85.0,,76.0
Student_8739,ba3d7186,6,E,6888519167,student_8739@school.com,,,59.0,91.0,,,,50.0,85.0,73.0
Student_8740,096a05c1,11,E,7784443592,student_8740@school.com,,,60.0,57.0,52.0,,,41.0,64.0,
Student_8741,297193af,11,B,8661989787,student_8741@school.com,,96.0,,,,41.0,54.0,,78.0,89.0
Student_8742,1b9153b8,8,E,9996762168,student_8742@school.com,,67.0,,53.0,88.0,,,,49.0,56.0
Student_8743,662068eb,7,B,8668389036,student_8743@school.com,53.0,,59.0,85.0,,,,,42.0,42.0
Student_8744,df0810b8,7,E,8838742869,student_8744@school.com,48.0,54.0,,,,,94.0,94.0,97.0,
Student_8745,7dd41097,8,C,8140660188,student_8745@school.com,,,,79.0,58.0,65.0,,49.0,,75.0
Student_8746,50ea2457,10,B,9440370953,student_8746@school.com,70.0,65.0,46.0,,57.0,100.0,,,,
Student_8747,bdedb30a,7,C,6141914784,student_8747@school.com,,,59.0,,80.0,87.0,54.0,78.0,,
Student_8748,17bec15d,10,D,6326284970,student_8748@school.com,55.0,90.0,58.0,,71.0,,,,,63.0
Student_8749,2cb801a9,11,C,6116996106,student_8749@school.com,,,98.0,89.0,,56.0,45.0,71.0,,
Student_8750,06a00ad7,10,E,7482524802,student_8750@school.com,,,49.0,,56.0,,86.0,41.0,,54.0
Student_8751,0abf6e45,8,D,6181908895,student_8751@school.com,,,,68.0,48.0,42.0,87.0,,76.0,
Student_8752,94d9be9f,8,D,6934127542,student_8752@school.com,,100.0,,62.0,,59.0,,54.0,88.0,
Student_8753,6cbd70c1,9,A,6808514641,student_8753@school.com,,72.0,91.0,52.0,,70.0,43.0,,,
Student_8754,5b7684ec,10,B,6035885447,student_8754@school.com,74.0,,70.0,48.0,,51.0,,,,89.0
Student_8755,78961ca2,8,C,6328410733,student_8755@school.com,,84.0,,89.0,61.0,58.0,92.0,,,
Student_8756,c884f3b8,8,B,8010483363,student_8756@school.com,95.0,68.0,51.0,40.0,,,,57.0,,
Student_8757,d1dd921d,11,E,8615987249,student_8757@school.com,,41.0,,,,96.0,97.0,95.0,,94.0
Student_8758,ed852872,11,C,7952294958,student_8758@school.com,,,47.0,56.0,70.0,,,,100.0,90.0
Student_8759,f6ca3d7f,6,B,8298398578,student_8759@school.com,70.0,44.0,53.0,,,,44.0,,56.0,
Student_8760,697999cf,8,B,9093372401,student_8760@school.com,,,,66.0,70.0,49.0,,80.0,61.0,
Student_8761,463b8bf3,8,E,8703545989,student_8761@school.com,90.0,43.0,,,,40.0,57.0,82.0,,
Student_8762,27c0f4a8,8,D,7779401850,student_8762@school.com,,42.0,,,,,74.0,94.0,74.0,53.0
Student_8763,b2d6b444,9,D,6694762333,student_8763@school.com,50.0,,49.0,,87.0,,,71.0,,82.0
Student_8764,55f78975,8,B,6826230791,student_8764@school.com,,,56.0,,81.0,,75.0,66.0,,91.0
Student_8765,3bf717f9,7,B,7693688483,student_8765@school.com,77.0,46.0,,,,,50.0,97.0,68.0,
Student_8766,bebf7e95,8,B,8581000052,student_8766@school.com,68.0,,,49.0,,,92.0,,83.0,54.0
Student_8767,b7de754e,10,E,6519837132,student_8767@school.com,,90.0,85.0,,57.0,,,61.0,,65.0
Student_8768,cc245647,8,D,6116337908,student_8768@school.com,79.0,,60.0,,,69.0,70.0,,,48.0
Student_8769,2364e52b,9,D,9716300286,student_8769@school.com,,46.0,,43.0,,,,66.0,43.0,85.0
Student_8770,beb04075,10,B,8076829448,student_8770@school.com,,,,95.0,90.0,79.0,,,85.0,42.0
Student_8771,a68957c2,7,E,8618181294,student_8771@school.com,51.0,,,51.0,53.0,,85.0,,,57.0
Student_8772,a2026055,9,B,9525041136,student_8772@school.com,,,,71.0,89.0,,,88.0,84.0,79.0
Student_8773,841c1400,10,D,7789655864,student_8773@school.com,,80.0,80.0,62.0,,64.0,,,,97.0
Student_8774,66ed42e5,8,A,9696068084,student_8774@school.com,,,,84.0,91.0,,66.0,87.0,88.0,
Student_8775,37e27eb4,10,E,6450708446,student_8775@school.com,,,96.0,79.0,,59.0,55.0,,48.0,
Student_8776,ad033708,7,B,8529899445,student_8776@school.com,98.0,,53.0,,52.0,44.0,,,,58.0
Student_8777,8412b323,11,C,6824243946,student_8777@school.com,43.0,,71.0,,56.0,59.0,,,,64.0
Student_8778,39def952,11,C,7098263864,student_8778@school.com,,,,,92.0,61.0,43.0,,53.0,60.0
Student_8779,541b66a8,9,E,8097423840,student_8779@school.com,44.0,65.0,,,95.0,,89.0,,,71.0
Student_8780,80af495d,11,D,8768304386,student_8780@school.com,40.0,89.0,,,,90.0,,72.0,,81.0
Student_8781,74f7f612,10,E,8805930383,student_8781@school.com,,,63.0,79.0,87.0,51.0,,,,65.0
Student_8782,c8d3de09,7,B,6627355707,student_8782@school.com,,,46.0,58.0,78.0,,57.0,,,61.0
Student_8783,c4c29da1,10,B,6370373994,student_8783@school.com,75.0,75.0,,,78.0,,,51.0,,72.0
Student_8784,2e99c12f,7,A,9085543830,student_8784@school.com,,,66.0,,87.0,41.0,,61.0,,42.0
Student_8785,076a6b0e,9,C,7326320847,student_8785@school.com,,94.0,,59.0,,,49.0,,77.0,68.0
Student_8786,e472f795,9,E,7330845405,student_8786@school.com,61.0,77.0,79.0,,,,94.0,,,54.0
Student_8787,eff8432e,7,D,6718757293,student_8787@school.com,97.0,80.0,87.0,,,,91.0,81.0,,
Student_8788,e3b4994b,11,B,7936510097,student_8788@school.com,48.0,99.0,,,42.0,,,71.0,52.0,
Student_8789,3c6a4e88,10,D,9699378183,student_8789@school.com,40.0,53.0,,44.0,,,,97.0,,63.0
Student_8790,7d73e34f,10,C,6936249610,student_8790@school.com,98.0,51.0,50.0,52.0,,,,,,93.0
Student_8791,5fc90b12,11,A,6680867027,student_8791@school.com,,75.0,,88.0,,85.0,44.0,48.0,,
Student_8792,39c9a150,7,C,6451319198,student_8792@school.com,86.0,,99.0,,73.0,75.0,,90.0,,
Student_8793,2aa50d11,7,E,7161685030,student_8793@school.com,54.0,,,49.0,,59.0,48.0,81.0,,
Student_8794,82111540,10,A,8115173353,student_8794@school.com,,100.0,,48.0,79.0,,54.0,74.0,,
Student_8795,2c4e5a5b,10,C,6743598629,student_8795@school.com,71.0,,,51.0,,,,45.0,58.0,45.0
Student_8796,fe3cfedd,7,E,6599159139,student_8796@school.com,,98.0,45.0,53.0,,,74.0,85.0,,
Student_8797,925a277e,8,E,7103171482,student_8797@school.com,43.0,,,49.0,57.0,,,,86.0,90.0
Student_8798,0069d96a,7,C,7832537965,student_8798@school.com,,98.0,,,,66.0,58.0,48.0,,46.0
Student_8799,f50e4466,7,B,7109923541,student_8799@school.com,,44.0,,65.0,,78.0,81.0,79.0,,
Student_8800,4e2bb3c5,7,B,8595467173,student_8800@school.com,,75.0,,,,61.0,71.0,,62.0,40.0
Student_8801,05560db8,10,C,9871568363,student_8801@school.com,,77.0,,,45.0,,57.0,88.0,79.0,
Student_8802,34c5d4da,11,A,6832473256,student_8802@school.com,71.0,58.0,75.0,67.0,,50.0,,,,
Student_8803,34e13132,8,A,8683015838,student_8803@school.com,,42.0,,,,,46.0,43.0,85.0,41.0
Student_8804,0f46c099,10,C,9126789648,student_8804@school.com,,,65.0,,45.0,,70.0,75.0,70.0,
Student_8805,b4de7bf6,9,C,7590811889,student_8805@school.com,64.0,,,,,88.0,,66.0,67.0,78.0
Student_8806,64d2a652,11,D,8088757205,student_8806@school.com,,,,98.0,89.0,88.0,92.0,97.0,,
Student_8807,e549caa3,8,C,9497887738,student_8807@school.com,,84.0,,91.0,,,62.0,46.0,95.0,
Student_8808,196e6718,8,A,7066221974,student_8808@school.com,,42.0,,62.0,83.0,92.0,,,,76.0
Student_8809,baa77369,6,A,6084695209,student_8809@school.com,,61.0,76.0,,65.0,44.0,,,,78.0
Student_8810,da92a67f,9,A,8585131924,student_8810@school.com,,,,49.0,85.0,,,88.0,98.0,42.0
Student_8811,ce0d77f2,9,A,7829822675,student_8811@school.com,53.0,59.0,83.0,57.0,,81.0,,,,
Student_8812,4df3445d,11,B,8006242470,student_8812@school.com,72.0,54.0,,99.0,,41.0,,86.0,,
Student_8813,0affb649,6,D,6135451359,student_8813@school.com,86.0,,79.0,,85.0,,72.0,,87.0,
Student_8814,4f9b12c6,10,C,9514286830,student_8814@school.com,,87.0,92.0,,,81.0,56.0,82.0,,
Student_8815,3a12c41c,9,B,6109389952,student_8815@school.com,,,62.0,,,,61.0,77.0,61.0,70.0
Student_8816,dafc5025,11,C,8623361331,student_8816@school.com,65.0,72.0,,,94.0,,,92.0,67.0,
Student_8817,3f3c7429,10,E,8494346132,student_8817@school.com,,70.0,98.0,,,48.0,66.0,,,60.0
Student_8818,94760ef1,6,D,9486595128,student_8818@school.com,76.0,,68.0,,,70.0,,79.0,,42.0
Student_8819,d8774ae0,8,A,8730199456,student_8819@school.com,66.0,,,89.0,,,43.0,67.0,44.0,
Student_8820,e9d02c4f,11,A,6016579507,student_8820@school.com,50.0,,,,77.0,,50.0,55.0,79.0,
Student_8821,6bfda9c5,10,E,7423319456,student_8821@school.com,80.0,53.0,,,,60.0,,,63.0,74.0
Student_8822,7904b49b,6,E,6746775231,student_8822@school.com,,,100.0,79.0,,61.0,,,79.0,90.0
Student_8823,8a7c98e4,6,B,7987023410,student_8823@school.com,,42.0,,93.0,,42.0,,65.0,85.0,
Student_8824,d85fdb08,8,B,7033657777,student_8824@school.com,,44.0,,44.0,99.0,82.0,,89.0,,
Student_8825,8a7a531b,10,B,6097190915,student_8825@school.com,,,43.0,70.0,57.0,63.0,,86.0,,
Student_8826,9ef0ed86,6,D,9703206854,student_8826@school.com,,45.0,100.0,94.0,,,,,44.0,84.0
Student_8827,1e3b0ed2,7,E,9472214066,student_8827@school.com,,,94.0,100.0,,,64.0,49.0,100.0,
Student_8828,f66cdc78,11,E,7749525443,student_8828@school.com,58.0,,,88.0,50.0,59.0,,,,73.0
Student_8829,be95888e,7,E,9343912027,student_8829@school.com,95.0,56.0,,93.0,,64.0,60.0,,,
Student_8830,ff22895a,11,A,7015417470,student_8830@school.com,55.0,,67.0,,,,76.0,,84.0,85.0
Student_8831,f022727e,6,D,7082952536,student_8831@school.com,,,46.0,,91.0,65.0,57.0,62.0,,
Student_8832,9615915a,7,E,7404865957,student_8832@school.com,90.0,100.0,,,84.0,,59.0,,,66.0
Student_8833,f51f367e,11,B,8621286287,student_8833@school.com,92.0,60.0,,50.0,,,78.0,,,63.0
Student_8834,15a3da4d,9,A,8817966034,student_8834@school.com,96.0,100.0,90.0,,,98.0,,82.0,,
Student_8835,1262b1ce,6,C,8294233108,student_8835@school.com,,,,79.0,60.0,,76.0,87.0,,44.0
Student_8836,9c03b610,7,C,6227574338,student_8836@school.com,63.0,82.0,,,,,96.0,,59.0,80.0
Student_8837,4d77b5ca,9,C,8181595002,student_8837@school.com,,,,74.0,,99.0,75.0,64.0,69.0,
Student_8838,af0b2fdd,6,E,9212887098,student_8838@school.com,,,,62.0,,84.0,,98.0,74.0,76.0
Student_8839,e54d5bc2,9,B,9313013914,student_8839@school.com,76.0,,,91.0,,55.0,,82.0,84.0,
Student_8840,2a5c59a8,6,E,8603972350,student_8840@school.com,,,44.0,80.0,64.0,,79.0,,,95.0
Student_8841,fd5b4485,9,C,8638593932,student_8841@school.com,59.0,,92.0,100.0,81.0,,68.0,,,
Student_8842,a4b290a6,10,A,9817114359,student_8842@school.com,79.0,,71.0,59.0,44.0,,,,82.0,
Student_8843,3c70078e,11,C,8422466072,student_8843@school.com,96.0,,85.0,54.0,,,,75.0,,98.0
Student_8844,49b01a5b,11,C,7229370141,student_8844@school.com,,,,,,76.0,99.0,64.0,83.0,93.0
Student_8845,68585ee2,8,A,9956591421,student_8845@school.com,,,81.0,49.0,81.0,,,,97.0,49.0
Student_8846,4d11fad2,9,E,8874153856,student_8846@school.com,64.0,42.0,,,49.0,96.0,99.0,,,
Student_8847,e1da32a7,8,A,6736485898,student_8847@school.com,49.0,,,72.0,,76.0,60.0,,49.0,
Student_8848,f18cc8be,6,D,9576938839,student_8848@school.com,,,87.0,,48.0,48.0,88.0,,83.0,
Student_8849,6f8664c5,6,D,8132878755,student_8849@school.com,98.0,,45.0,,60.0,,,72.0,,79.0
Student_8850,a4bfa2b8,11,D,8184625862,student_8850@school.com,,,,76.0,,,48.0,49.0,46.0,53.0
Student_8851,2f4ecc3d,7,B,7227129083,student_8851@school.com,88.0,,,88.0,,,75.0,95.0,76.0,
Student_8852,c1f1a79d,10,D,6310190114,student_8852@school.com,,82.0,90.0,,98.0,,,53.0,56.0,
Student_8853,df9037ca,10,C,8036698868,student_8853@school.com,,,81.0,,,97.0,41.0,77.0,68.0,
Student_8854,9600b67f,10,C,7143412564,student_8854@school.com,,74.0,,41.0,,95.0,43.0,67.0,,
Student_8855,89b53071,11,A,9241350758,student_8855@school.com,76.0,,,,62.0,66.0,97.0,,52.0,
Student_8856,17842962,7,D,6608889939,student_8856@school.com,81.0,,,,,86.0,69.0,41.0,55.0,
Student_8857,09e5e021,7,D,8758255223,student_8857@school.com,42.0,46.0,,,44.0,,,87.0,80.0,
Student_8858,4c91d4fb,10,E,6851932390,student_8858@school.com,43.0,,97.0,,83.0,,,94.0,,49.0
Student_8859,0cf5aec7,10,E,7149955683,student_8859@school.com,,,58.0,,,,66.0,71.0,91.0,85.0
Student_8860,8de21b27,7,A,9390781942,student_8860@school.com,53.0,50.0,,94.0,,79.0,99.0,,,
Student_8861,96d39633,11,A,7686040294,student_8861@school.com,72.0,97.0,,,90.0,87.0,,,,81.0
Student_8862,96b6b5ec,9,E,8390959384,student_8862@school.com,88.0,68.0,55.0,,48.0,,99.0,,,
Student_8863,285d7a1d,6,A,7706459532,student_8863@school.com,,,78.0,,48.0,67.0,,,75.0,90.0
Student_8864,d4ebf0b7,9,B,7409299134,student_8864@school.com,99.0,,81.0,,,,86.0,79.0,,57.0
Student_8865,4bce06a4,8,D,8882271727,student_8865@school.com,,91.0,,,61.0,85.0,,93.0,73.0,
Student_8866,a4d9844c,11,B,6727389241,student_8866@school.com,40.0,,,,,,90.0,85.0,62.0,84.0
Student_8867,90380d42,6,D,8190308199,student_8867@school.com,,,55.0,54.0,98.0,,46.0,,,92.0
Student_8868,9109ef2e,7,E,7437959403,student_8868@school.com,94.0,,87.0,,,65.0,68.0,,,90.0
Student_8869,48ee6c5d,7,B,6674075673,student_8869@school.com,46.0,,55.0,,,95.0,55.0,74.0,,
Student_8870,0b9a9e72,7,A,9174100884,student_8870@school.com,,42.0,54.0,76.0,51.0,,78.0,,,
Student_8871,681b1fe5,7,C,8436675669,student_8871@school.com,56.0,,71.0,76.0,50.0,,,,,52.0
Student_8872,3e3e2cc3,9,E,9119328795,student_8872@school.com,,45.0,,,40.0,86.0,80.0,94.0,,
Student_8873,b33ed4ed,8,E,8739836465,student_8873@school.com,,,,60.0,,75.0,48.0,91.0,67.0,
Student_8874,055d2efb,11,C,8246885193,student_8874@school.com,83.0,,,49.0,,,62.0,77.0,49.0,
Student_8875,7fa6bc1f,8,B,9813036207,student_8875@school.com,,51.0,,85.0,,53.0,85.0,,,94.0
Student_8876,88f010eb,6,B,7452770320,student_8876@school.com,81.0,100.0,,,70.0,70.0,,92.0,,
Student_8877,45a006f9,9,C,7373443846,student_8877@school.com,,60.0,,49.0,53.0,,,,87.0,96.0
Student_8878,8980dea0,10,A,7132566342,student_8878@school.com,73.0,98.0,90.0,,90.0,,,,68.0,
Student_8879,ef3094b1,11,D,9893231878,student_8879@school.com,49.0,,,88.0,,42.0,,,96.0,83.0
Student_8880,b1f3b629,8,E,9545197566,student_8880@school.com,,47.0,,59.0,93.0,,96.0,92.0,,
Student_8881,17628bbb,10,B,9799333333,student_8881@school.com,,,97.0,85.0,99.0,72.0,,,,59.0
Student_8882,036350b4,9,D,7495370756,student_8882@school.com,,97.0,,46.0,76.0,,94.0,82.0,,
Student_8883,4ec7b04d,6,D,9733326094,student_8883@school.com,91.0,,,,65.0,46.0,,,49.0,68.0
Student_8884,39f70883,11,A,7320688552,student_8884@school.com,60.0,50.0,,,60.0,,82.0,57.0,,
Student_8885,a615ce40,9,C,9134730720,student_8885@school.com,88.0,,,,71.0,77.0,,,87.0,55.0
Student_8886,624f5a1f,8,E,6340238631,student_8886@school.com,,55.0,,,76.0,,57.0,91.0,,94.0
Student_8887,a0a354da,10,D,6839233392,student_8887@school.com,,,65.0,74.0,,75.0,66.0,,,69.0
Student_8888,6fd2ae8e,7,D,7498124307,student_8888@school.com,85.0,40.0,,,74.0,74.0,,91.0,,
